entry_time,exit_time,side,contracts,entry_price,exit_price,pnl_points,gross_pnl,net_pnl,commission_exit,slippage_points_assumed
2019-05-29 19:33:00+00:00,2019-05-29 19:34:00+00:00,SHORT,1,7215.0,7250.75,-35.75,-71.5,-72.0,0.5,0.25
2019-05-29 19:35:00+00:00,2019-05-29 19:36:00+00:00,SHORT,1,7226.25,7230.5,-4.25,-8.5,-9.0,0.5,0.25
2019-05-29 22:20:00+00:00,2019-05-29 22:24:00+00:00,SHORT,1,7228.75,7229.5,-0.75,-1.5,-2.0,0.5,0.25
2019-05-29 22:25:00+00:00,2019-05-29 22:26:00+00:00,SHORT,1,7228.75,7227.75,1.0,2.0,1.5,0.5,0.25
2019-05-30 00:06:00+00:00,2019-05-30 00:08:00+00:00,SHORT,1,7234.25,7232.75,1.5,3.0,2.5,0.5,0.25
2019-05-30 00:10:00+00:00,2019-05-30 00:11:00+00:00,SHORT,1,7232.75,7237.25,-4.5,-9.0,-9.5,0.5,0.25
2019-05-30 00:12:00+00:00,2019-05-30 00:13:00+00:00,SHORT,1,7234.5,7236.0,-1.5,-3.0,-3.5,0.5,0.25
2019-05-30 00:44:00+00:00,2019-05-30 00:45:00+00:00,LONG,1,7223.25,7222.75,-0.5,-1.0,-1.5,0.5,0.25
2019-05-30 00:48:00+00:00,2019-05-30 00:53:00+00:00,LONG,1,7220.25,7217.75,-2.5,-5.0,-5.5,0.5,0.25
2019-05-30 00:56:00+00:00,2019-05-30 00:59:00+00:00,LONG,1,7215.25,7209.75,-5.5,-11.0,-11.5,0.5,0.25
2019-05-30 01:00:00+00:00,2019-05-30 01:01:00+00:00,LONG,1,7213.0,7214.25,1.25,2.5,2.0,0.5,0.25
2019-05-30 01:55:00+00:00,2019-05-30 01:56:00+00:00,LONG,1,7217.25,7216.5,-0.75,-1.5,-2.0,0.5,0.25
2019-05-30 03:13:00+00:00,2019-05-30 03:14:00+00:00,SHORT,1,7229.75,7230.0,-0.25,-0.5,-1.0,0.5,0.25
2019-05-30 03:16:00+00:00,2019-05-30 03:18:00+00:00,SHORT,1,7231.0,7229.5,1.5,3.0,2.5,0.5,0.25
2019-05-30 06:06:00+00:00,2019-05-30 06:10:00+00:00,SHORT,1,7241.75,7240.0,1.75,3.5,3.0,0.5,0.25
2019-05-30 06:55:00+00:00,2019-05-30 06:56:00+00:00,SHORT,1,7246.5,7247.5,-1.0,-2.0,-2.5,0.5,0.25
2019-05-30 07:49:00+00:00,2019-05-30 07:50:00+00:00,SHORT,1,7247.0,7247.25,-0.25,-0.5,-1.0,0.5,0.25
2019-05-30 08:18:00+00:00,2019-05-30 08:19:00+00:00,SHORT,1,7239.75,7241.0,-1.25,-2.5,-3.0,0.5,0.25
2019-05-30 10:54:00+00:00,2019-05-30 10:55:00+00:00,LONG,1,7233.5,7232.25,-1.25,-2.5,-3.0,0.5,0.25
2019-05-30 10:56:00+00:00,2019-05-30 10:57:00+00:00,LONG,1,7235.0,7233.75,-1.25,-2.5,-3.0,0.5,0.25
2019-05-30 12:31:00+00:00,2019-05-30 12:32:00+00:00,SHORT,1,7247.5,7246.5,1.0,2.0,1.5,0.5,0.25
2019-05-30 13:34:00+00:00,2019-05-30 13:35:00+00:00,SHORT,1,7254.75,7257.0,-2.25,-4.5,-5.0,0.5,0.25
2019-05-30 13:37:00+00:00,2019-05-30 13:38:00+00:00,SHORT,1,7255.5,7256.75,-1.25,-2.5,-3.0,0.5,0.25
2019-05-30 14:01:00+00:00,2019-05-30 14:02:00+00:00,SHORT,1,7263.25,7263.5,-0.25,-0.5,-1.0,0.5,0.25
2019-05-30 14:37:00+00:00,2019-05-30 14:38:00+00:00,SHORT,1,7262.0,7258.25,3.75,7.5,7.0,0.5,0.25
2019-05-30 16:11:00+00:00,2019-05-30 16:12:00+00:00,SHORT,1,7237.25,7238.0,-0.75,-1.5,-2.0,0.5,0.25
2019-05-30 17:32:00+00:00,2019-05-30 17:39:00+00:00,LONG,1,7235.25,7234.5,-0.75,-1.5,-2.0,0.5,0.25
2019-05-30 18:24:00+00:00,2019-05-30 18:27:00+00:00,LONG,1,7224.5,7225.5,1.0,2.0,1.5,0.5,0.25
2019-05-30 18:31:00+00:00,2019-05-30 18:34:00+00:00,LONG,1,7221.5,7220.0,-1.5,-3.0,-3.5,0.5,0.25
2019-05-30 18:36:00+00:00,2019-05-30 18:41:00+00:00,LONG,1,7214.25,7216.0,1.75,3.5,3.0,0.5,0.25
2019-05-30 19:30:00+00:00,2019-05-30 19:31:00+00:00,SHORT,1,7237.5,7238.25,-0.75,-1.5,-2.0,0.5,0.25
2019-05-30 23:32:00+00:00,2019-05-30 23:46:00+00:00,LONG,1,7240.5,7211.25,-29.25,-58.5,-59.0,0.5,0.25
2019-05-30 23:47:00+00:00,2019-05-30 23:53:00+00:00,LONG,1,7211.5,7198.0,-13.5,-27.0,-27.5,0.5,0.25
2019-05-30 23:55:00+00:00,2019-05-30 23:58:00+00:00,LONG,1,7188.75,7188.0,-0.75,-1.5,-2.0,0.5,0.25
2019-05-31 00:00:00+00:00,2019-05-31 00:02:00+00:00,LONG,1,7183.25,7187.25,4.0,8.0,7.5,0.5,0.25
2019-05-31 01:41:00+00:00,2019-05-31 01:44:00+00:00,SHORT,1,7206.5,7204.5,2.0,4.0,3.5,0.5,0.25
2019-05-31 02:32:00+00:00,2019-05-31 02:33:00+00:00,LONG,1,7190.75,7191.0,0.25,0.5,0.0,0.5,0.25
2019-05-31 03:53:00+00:00,2019-05-31 03:55:00+00:00,SHORT,1,7214.0,7212.0,2.0,4.0,3.5,0.5,0.25
2019-05-31 04:54:00+00:00,2019-05-31 04:57:00+00:00,LONG,1,7201.5,7203.25,1.75,3.5,3.0,0.5,0.25
2019-05-31 05:10:00+00:00,2019-05-31 05:12:00+00:00,LONG,1,7196.75,7198.75,2.0,4.0,3.5,0.5,0.25
2019-05-31 05:56:00+00:00,2019-05-31 05:57:00+00:00,LONG,1,7192.75,7193.0,0.25,0.5,0.0,0.5,0.25
2019-05-31 07:54:00+00:00,2019-05-31 07:55:00+00:00,LONG,1,7175.75,7151.25,-24.5,-49.0,-49.5,0.5,0.25
2019-05-31 09:22:00+00:00,2019-05-31 09:23:00+00:00,SHORT,1,7159.5,7160.75,-1.25,-2.5,-3.0,0.5,0.25
2019-05-31 11:31:00+00:00,2019-05-31 11:32:00+00:00,SHORT,1,7158.75,7161.5,-2.75,-5.5,-6.0,0.5,0.25
2019-05-31 12:33:00+00:00,2019-05-31 12:35:00+00:00,SHORT,1,7164.0,7161.0,3.0,6.0,5.5,0.5,0.25
2019-05-31 13:07:00+00:00,2019-05-31 13:08:00+00:00,SHORT,1,7159.0,7161.25,-2.25,-4.5,-5.0,0.5,0.25
2019-05-31 13:29:00+00:00,2019-05-31 13:30:00+00:00,SHORT,1,7165.0,7170.25,-5.25,-10.5,-11.0,0.5,0.25
2019-05-31 14:23:00+00:00,2019-05-31 14:24:00+00:00,SHORT,1,7162.5,7159.0,3.5,7.0,6.5,0.5,0.25
2019-05-31 14:53:00+00:00,2019-05-31 14:54:00+00:00,SHORT,1,7203.5,7175.5,28.0,56.0,55.5,0.5,0.25
2019-05-31 16:23:00+00:00,2019-05-31 16:26:00+00:00,LONG,1,7157.75,7157.0,-0.75,-1.5,-2.0,0.5,0.25
2019-05-31 17:11:00+00:00,2019-05-31 17:12:00+00:00,SHORT,1,7165.75,7169.25,-3.5,-7.0,-7.5,0.5,0.25
2019-05-31 18:12:00+00:00,2019-05-31 18:13:00+00:00,LONG,1,7161.75,7158.0,-3.75,-7.5,-8.0,0.5,0.25
2019-05-31 18:21:00+00:00,2019-05-31 18:22:00+00:00,LONG,1,7153.0,7156.25,3.25,6.5,6.0,0.5,0.25
2019-05-31 18:34:00+00:00,2019-05-31 18:37:00+00:00,LONG,1,7143.75,7143.25,-0.5,-1.0,-1.5,0.5,0.25
2019-05-31 18:38:00+00:00,2019-05-31 18:39:00+00:00,LONG,1,7169.75,7144.0,-25.75,-51.5,-52.0,0.5,0.25
2019-06-02 22:01:00+00:00,2019-06-02 22:14:00+00:00,LONG,1,7099.25,7097.25,-2.0,-4.0,-4.5,0.5,0.25
2019-06-02 22:15:00+00:00,2019-06-02 22:22:00+00:00,LONG,1,7098.25,7083.5,-14.75,-29.5,-30.0,0.5,0.25
2019-06-02 22:24:00+00:00,2019-06-02 22:25:00+00:00,LONG,1,7110.75,7081.5,-29.25,-58.5,-59.0,0.5,0.25
2019-06-02 23:44:00+00:00,2019-06-02 23:45:00+00:00,SHORT,1,7082.75,7083.0,-0.25,-0.5,-1.0,0.5,0.25
2019-06-03 00:26:00+00:00,2019-06-03 00:27:00+00:00,SHORT,1,7087.25,7086.75,0.5,1.0,0.5,0.5,0.25
2019-06-03 01:48:00+00:00,2019-06-03 01:49:00+00:00,SHORT,1,7094.0,7095.0,-1.0,-2.0,-2.5,0.5,0.25
2019-06-03 02:29:00+00:00,2019-06-03 02:30:00+00:00,SHORT,1,7083.25,7085.0,-1.75,-3.5,-4.0,0.5,0.25
2019-06-03 02:45:00+00:00,2019-06-03 02:46:00+00:00,SHORT,1,7086.75,7087.25,-0.5,-1.0,-1.5,0.5,0.25
2019-06-03 04:55:00+00:00,2019-06-03 04:56:00+00:00,SHORT,1,7074.5,7073.25,1.25,2.5,2.0,0.5,0.25
2019-06-03 06:01:00+00:00,2019-06-03 06:09:00+00:00,SHORT,1,7091.25,7093.5,-2.25,-4.5,-5.0,0.5,0.25
2019-06-03 06:18:00+00:00,2019-06-03 06:19:00+00:00,SHORT,1,7086.75,7086.0,0.75,1.5,1.0,0.5,0.25
2019-06-03 06:43:00+00:00,2019-06-03 06:44:00+00:00,SHORT,1,7096.0,7096.5,-0.5,-1.0,-1.5,0.5,0.25
2019-06-03 08:00:00+00:00,2019-06-03 08:01:00+00:00,LONG,1,7074.75,7078.5,3.75,7.5,7.0,0.5,0.25
2019-06-03 10:04:00+00:00,2019-06-03 10:05:00+00:00,SHORT,1,7103.25,7103.0,0.25,0.5,0.0,0.5,0.25
2019-06-03 11:23:00+00:00,2019-06-03 11:26:00+00:00,SHORT,1,7103.5,7102.0,1.5,3.0,2.5,0.5,0.25
2019-06-03 11:30:00+00:00,2019-06-03 11:32:00+00:00,SHORT,1,7105.25,7105.0,0.25,0.5,0.0,0.5,0.25
2019-06-03 11:37:00+00:00,2019-06-03 11:38:00+00:00,SHORT,1,7104.0,7102.0,2.0,4.0,3.5,0.5,0.25
2019-06-03 12:02:00+00:00,2019-06-03 12:03:00+00:00,SHORT,1,7098.5,7098.0,0.5,1.0,0.5,0.5,0.25
2019-06-03 12:50:00+00:00,2019-06-03 12:53:00+00:00,SHORT,1,7112.75,7111.0,1.75,3.5,3.0,0.5,0.25
2019-06-03 13:31:00+00:00,2019-06-03 13:33:00+00:00,SHORT,1,7157.25,7126.5,30.75,61.5,61.0,0.5,0.25
2019-06-03 14:13:00+00:00,2019-06-03 14:14:00+00:00,LONG,1,7056.0,7059.5,3.5,7.0,6.5,0.5,0.25
2019-06-03 16:04:00+00:00,2019-06-03 16:15:00+00:00,LONG,1,7048.25,7026.5,-21.75,-43.5,-44.0,0.5,0.25
2019-06-03 16:16:00+00:00,2019-06-03 16:17:00+00:00,LONG,1,7028.25,7029.75,1.5,3.0,2.5,0.5,0.25
2019-06-03 16:21:00+00:00,2019-06-03 16:22:00+00:00,LONG,1,7041.25,7016.0,-25.25,-50.5,-51.0,0.5,0.25
2019-06-03 17:27:00+00:00,2019-06-03 17:28:00+00:00,SHORT,1,7027.5,7007.25,20.25,40.5,40.0,0.5,0.25
2019-06-03 19:56:00+00:00,2019-06-03 19:58:00+00:00,SHORT,1,7005.75,6985.5,20.25,40.5,40.0,0.5,0.25
2019-06-03 20:51:00+00:00,2019-06-03 20:52:00+00:00,SHORT,1,7002.5,7003.75,-1.25,-2.5,-3.0,0.5,0.25
2019-06-03 23:17:00+00:00,2019-06-03 23:18:00+00:00,SHORT,1,7007.0,7007.5,-0.5,-1.0,-1.5,0.5,0.25
2019-06-03 23:44:00+00:00,2019-06-03 23:45:00+00:00,SHORT,1,7008.25,7007.25,1.0,2.0,1.5,0.5,0.25
2019-06-04 00:42:00+00:00,2019-06-04 00:43:00+00:00,SHORT,1,6996.5,6995.25,1.25,2.5,2.0,0.5,0.25
2019-06-04 01:42:00+00:00,2019-06-04 01:43:00+00:00,LONG,1,6991.75,6988.5,-3.25,-6.5,-7.0,0.5,0.25
2019-06-04 01:45:00+00:00,2019-06-04 01:46:00+00:00,LONG,1,6989.25,6989.75,0.5,1.0,0.5,0.5,0.25
2019-06-04 02:13:00+00:00,2019-06-04 02:14:00+00:00,LONG,1,6982.5,6982.75,0.25,0.5,0.0,0.5,0.25
2019-06-04 03:18:00+00:00,2019-06-04 03:24:00+00:00,SHORT,1,6998.25,6998.5,-0.25,-0.5,-1.0,0.5,0.25
2019-06-04 06:38:00+00:00,2019-06-04 06:39:00+00:00,LONG,1,6986.0,6987.25,1.25,2.5,2.0,0.5,0.25
2019-06-04 07:13:00+00:00,2019-06-04 07:21:00+00:00,SHORT,1,6998.25,7014.0,-15.75,-31.5,-32.0,0.5,0.25
2019-06-04 07:51:00+00:00,2019-06-04 07:52:00+00:00,SHORT,1,7023.75,7023.25,0.5,1.0,0.5,0.5,0.25
2019-06-04 07:55:00+00:00,2019-06-04 07:56:00+00:00,SHORT,1,7024.25,7025.25,-1.0,-2.0,-2.5,0.5,0.25
2019-06-04 09:16:00+00:00,2019-06-04 09:17:00+00:00,SHORT,1,7031.5,7030.5,1.0,2.0,1.5,0.5,0.25
2019-06-04 09:55:00+00:00,2019-06-04 09:56:00+00:00,SHORT,1,7030.0,7033.0,-3.0,-6.0,-6.5,0.5,0.25
2019-06-04 10:04:00+00:00,2019-06-04 10:05:00+00:00,SHORT,1,7032.75,7032.75,-0.0,-0.0,-0.5,0.5,0.25
2019-06-04 10:53:00+00:00,2019-06-04 10:54:00+00:00,LONG,1,7024.5,7023.25,-1.25,-2.5,-3.0,0.5,0.25
2019-06-04 11:46:00+00:00,2019-06-04 11:52:00+00:00,SHORT,1,7046.75,7038.75,8.0,16.0,15.5,0.5,0.25
2019-06-04 12:15:00+00:00,2019-06-04 12:16:00+00:00,SHORT,1,7038.75,7065.25,-26.5,-53.0,-53.5,0.5,0.25
2019-06-04 12:52:00+00:00,2019-06-04 12:53:00+00:00,SHORT,1,7056.25,7054.25,2.0,4.0,3.5,0.5,0.25
2019-06-04 13:24:00+00:00,2019-06-04 13:25:00+00:00,SHORT,1,7063.5,7059.25,4.25,8.5,8.0,0.5,0.25
2019-06-04 14:29:00+00:00,2019-06-04 14:30:00+00:00,SHORT,1,7084.75,7088.75,-4.0,-8.0,-8.5,0.5,0.25
2019-06-04 15:29:00+00:00,2019-06-04 15:31:00+00:00,SHORT,1,7158.5,7127.5,31.0,62.0,61.5,0.5,0.25
2019-06-04 17:04:00+00:00,2019-06-04 17:05:00+00:00,SHORT,1,7143.5,7144.5,-1.0,-2.0,-2.5,0.5,0.25
2019-06-04 17:45:00+00:00,2019-06-04 17:46:00+00:00,SHORT,1,7146.5,7146.25,0.25,0.5,0.0,0.5,0.25
2019-06-04 19:01:00+00:00,2019-06-04 19:02:00+00:00,SHORT,1,7142.0,7145.25,-3.25,-6.5,-7.0,0.5,0.25
2019-06-04 19:23:00+00:00,2019-06-04 19:24:00+00:00,SHORT,1,7150.0,7152.75,-2.75,-5.5,-6.0,0.5,0.25
2019-06-04 19:51:00+00:00,2019-06-04 19:52:00+00:00,SHORT,1,7157.5,7184.0,-26.5,-53.0,-53.5,0.5,0.25
2019-06-04 22:01:00+00:00,2019-06-04 22:08:00+00:00,SHORT,1,7204.25,7202.25,2.0,4.0,3.5,0.5,0.25
2019-06-04 22:11:00+00:00,2019-06-04 22:13:00+00:00,SHORT,1,7203.75,7204.0,-0.25,-0.5,-1.0,0.5,0.25
2019-06-04 22:19:00+00:00,2019-06-04 22:32:00+00:00,SHORT,1,7207.0,7208.0,-1.0,-2.0,-2.5,0.5,0.25
2019-06-04 22:57:00+00:00,2019-06-04 22:58:00+00:00,LONG,1,7195.5,7194.0,-1.5,-3.0,-3.5,0.5,0.25
2019-06-04 22:59:00+00:00,2019-06-04 23:00:00+00:00,LONG,1,7194.75,7196.5,1.75,3.5,3.0,0.5,0.25
2019-06-04 23:03:00+00:00,2019-06-04 23:04:00+00:00,SHORT,1,7195.75,7194.75,1.0,2.0,1.5,0.5,0.25
2019-06-04 23:25:00+00:00,2019-06-04 23:27:00+00:00,SHORT,1,7196.0,7194.5,1.5,3.0,2.5,0.5,0.25
2019-06-04 23:48:00+00:00,2019-06-04 23:49:00+00:00,SHORT,1,7199.5,7199.5,-0.0,-0.0,-0.5,0.5,0.25
2019-06-05 00:41:00+00:00,2019-06-05 00:43:00+00:00,SHORT,1,7232.25,7205.0,27.25,54.5,54.0,0.5,0.25
2019-06-05 01:15:00+00:00,2019-06-05 01:16:00+00:00,SHORT,1,7214.5,7214.0,0.5,1.0,0.5,0.5,0.25
2019-06-05 01:28:00+00:00,2019-06-05 01:29:00+00:00,SHORT,1,7213.25,7215.0,-1.75,-3.5,-4.0,0.5,0.25
2019-06-05 02:52:00+00:00,2019-06-05 02:53:00+00:00,LONG,1,7208.5,7206.5,-2.0,-4.0,-4.5,0.5,0.25
2019-06-05 03:13:00+00:00,2019-06-05 03:14:00+00:00,SHORT,1,7209.75,7211.5,-1.75,-3.5,-4.0,0.5,0.25
2019-06-05 05:02:00+00:00,2019-06-05 05:03:00+00:00,SHORT,1,7204.25,7207.0,-2.75,-5.5,-6.0,0.5,0.25
2019-06-05 05:07:00+00:00,2019-06-05 05:08:00+00:00,SHORT,1,7207.5,7208.0,-0.5,-1.0,-1.5,0.5,0.25
2019-06-05 06:52:00+00:00,2019-06-05 06:53:00+00:00,SHORT,1,7191.5,7192.0,-0.5,-1.0,-1.5,0.5,0.25
2019-06-05 07:39:00+00:00,2019-06-05 07:41:00+00:00,SHORT,1,7202.75,7201.75,1.0,2.0,1.5,0.5,0.25
2019-06-05 07:46:00+00:00,2019-06-05 07:59:00+00:00,SHORT,1,7205.5,7214.5,-9.0,-18.0,-18.5,0.5,0.25
2019-06-05 08:00:00+00:00,2019-06-05 08:03:00+00:00,SHORT,1,7214.25,7214.0,0.25,0.5,0.0,0.5,0.25
2019-06-05 09:27:00+00:00,2019-06-05 09:29:00+00:00,SHORT,1,7250.5,7229.5,21.0,42.0,41.5,0.5,0.25
2019-06-05 10:15:00+00:00,2019-06-05 10:16:00+00:00,SHORT,1,7243.0,7244.25,-1.25,-2.5,-3.0,0.5,0.25
2019-06-05 11:10:00+00:00,2019-06-05 11:11:00+00:00,SHORT,1,7233.0,7231.75,1.25,2.5,2.0,0.5,0.25
2019-06-05 11:59:00+00:00,2019-06-05 12:00:00+00:00,SHORT,1,7231.0,7232.5,-1.5,-3.0,-3.5,0.5,0.25
2019-06-05 12:40:00+00:00,2019-06-05 12:41:00+00:00,LONG,1,7213.5,7244.25,30.75,61.5,61.0,0.5,0.25
2019-06-05 14:52:00+00:00,2019-06-05 14:54:00+00:00,LONG,1,7153.5,7161.0,7.5,15.0,14.5,0.5,0.25
2019-06-05 15:02:00+00:00,2019-06-05 15:03:00+00:00,SHORT,1,7178.75,7180.75,-2.0,-4.0,-4.5,0.5,0.25
2019-06-05 15:24:00+00:00,2019-06-05 15:25:00+00:00,SHORT,1,7197.25,7192.25,5.0,10.0,9.5,0.5,0.25
2019-06-05 15:59:00+00:00,2019-06-05 16:00:00+00:00,SHORT,1,7210.25,7213.25,-3.0,-6.0,-6.5,0.5,0.25
2019-06-05 17:05:00+00:00,2019-06-05 17:06:00+00:00,SHORT,1,7211.75,7210.5,1.25,2.5,2.0,0.5,0.25
2019-06-05 17:48:00+00:00,2019-06-05 17:49:00+00:00,SHORT,1,7211.0,7212.0,-1.0,-2.0,-2.5,0.5,0.25
2019-06-05 19:29:00+00:00,2019-06-05 19:30:00+00:00,SHORT,1,7211.25,7204.25,7.0,14.0,13.5,0.5,0.25
2019-06-05 19:47:00+00:00,2019-06-05 19:48:00+00:00,SHORT,1,7212.0,7212.25,-0.25,-0.5,-1.0,0.5,0.25
2019-06-05 20:03:00+00:00,2019-06-05 20:04:00+00:00,SHORT,1,7228.5,7229.25,-0.75,-1.5,-2.0,0.5,0.25
2019-06-05 20:50:00+00:00,2019-06-05 20:52:00+00:00,SHORT,1,7230.75,7232.0,-1.25,-2.5,-3.0,0.5,0.25
2019-06-05 22:33:00+00:00,2019-06-05 22:34:00+00:00,LONG,1,7185.0,7186.75,1.75,3.5,3.0,0.5,0.25
2019-06-05 22:43:00+00:00,2019-06-05 22:44:00+00:00,SHORT,1,7198.0,7196.75,1.25,2.5,2.0,0.5,0.25
2019-06-05 23:31:00+00:00,2019-06-05 23:32:00+00:00,SHORT,1,7206.0,7208.25,-2.25,-4.5,-5.0,0.5,0.25
2019-06-06 00:07:00+00:00,2019-06-06 00:08:00+00:00,SHORT,1,7222.0,7224.25,-2.25,-4.5,-5.0,0.5,0.25
2019-06-06 00:30:00+00:00,2019-06-06 00:31:00+00:00,SHORT,1,7231.0,7230.0,1.0,2.0,1.5,0.5,0.25
2019-06-06 02:09:00+00:00,2019-06-06 02:19:00+00:00,SHORT,1,7232.75,7265.5,-32.75,-65.5,-66.0,0.5,0.25
2019-06-06 02:20:00+00:00,2019-06-06 02:21:00+00:00,SHORT,1,7234.75,7234.0,0.75,1.5,1.0,0.5,0.25
2019-06-06 04:49:00+00:00,2019-06-06 04:50:00+00:00,SHORT,1,7231.5,7231.5,-0.0,-0.0,-0.5,0.5,0.25
2019-06-06 05:33:00+00:00,2019-06-06 05:34:00+00:00,SHORT,1,7224.5,7245.0,-20.5,-41.0,-41.5,0.5,0.25
2019-06-06 06:49:00+00:00,2019-06-06 06:50:00+00:00,SHORT,1,7219.75,7219.25,0.5,1.0,0.5,0.5,0.25
2019-06-06 07:01:00+00:00,2019-06-06 07:02:00+00:00,SHORT,1,7226.5,7227.25,-0.75,-1.5,-2.0,0.5,0.25
2019-06-06 07:08:00+00:00,2019-06-06 07:09:00+00:00,SHORT,1,7227.5,7228.5,-1.0,-2.0,-2.5,0.5,0.25
2019-06-06 07:31:00+00:00,2019-06-06 07:32:00+00:00,SHORT,1,7251.0,7251.75,-0.75,-1.5,-2.0,0.5,0.25
2019-06-06 09:38:00+00:00,2019-06-06 09:39:00+00:00,SHORT,1,7262.25,7261.75,0.5,1.0,0.5,0.5,0.25
2019-06-06 11:16:00+00:00,2019-06-06 11:17:00+00:00,SHORT,1,7258.0,7260.25,-2.25,-4.5,-5.0,0.5,0.25
2019-06-06 12:45:00+00:00,2019-06-06 12:46:00+00:00,LONG,1,7237.5,7231.75,-5.75,-11.5,-12.0,0.5,0.25
2019-06-06 12:47:00+00:00,2019-06-06 12:48:00+00:00,LONG,1,7233.0,7231.5,-1.5,-3.0,-3.5,0.5,0.25
2019-06-06 12:49:00+00:00,2019-06-06 12:53:00+00:00,LONG,1,7227.0,7228.5,1.5,3.0,2.5,0.5,0.25
2019-06-06 13:09:00+00:00,2019-06-06 13:10:00+00:00,SHORT,1,7233.25,7234.25,-1.0,-2.0,-2.5,0.5,0.25
2019-06-06 13:31:00+00:00,2019-06-06 13:32:00+00:00,SHORT,1,7227.5,7223.75,3.75,7.5,7.0,0.5,0.25
2019-06-06 15:10:00+00:00,2019-06-06 15:11:00+00:00,SHORT,1,7234.75,7234.25,0.5,1.0,0.5,0.5,0.25
2019-06-06 15:23:00+00:00,2019-06-06 15:24:00+00:00,SHORT,1,7240.0,7241.75,-1.75,-3.5,-4.0,0.5,0.25
2019-06-06 16:49:00+00:00,2019-06-06 16:51:00+00:00,SHORT,1,7246.5,7241.25,5.25,10.5,10.0,0.5,0.25
2019-06-06 17:14:00+00:00,2019-06-06 17:15:00+00:00,SHORT,1,7239.25,7240.0,-0.75,-1.5,-2.0,0.5,0.25
2019-06-06 18:34:00+00:00,2019-06-06 18:36:00+00:00,SHORT,1,7290.25,7258.5,31.75,63.5,63.0,0.5,0.25
2019-06-06 19:19:00+00:00,2019-06-06 19:20:00+00:00,SHORT,1,7277.25,7278.0,-0.75,-1.5,-2.0,0.5,0.25
2019-06-06 19:27:00+00:00,2019-06-06 19:28:00+00:00,SHORT,1,7281.5,7282.0,-0.5,-1.0,-1.5,0.5,0.25
2019-06-06 19:39:00+00:00,2019-06-06 19:40:00+00:00,SHORT,1,7292.5,7290.25,2.25,4.5,4.0,0.5,0.25
2019-06-06 22:14:00+00:00,2019-06-06 22:15:00+00:00,SHORT,1,7263.75,7265.75,-2.0,-4.0,-4.5,0.5,0.25
2019-06-07 00:13:00+00:00,2019-06-07 00:14:00+00:00,SHORT,1,7272.25,7273.25,-1.0,-2.0,-2.5,0.5,0.25
2019-06-07 00:27:00+00:00,2019-06-07 00:28:00+00:00,SHORT,1,7274.5,7278.25,-3.75,-7.5,-8.0,0.5,0.25
2019-06-07 00:42:00+00:00,2019-06-07 00:43:00+00:00,SHORT,1,7277.5,7278.0,-0.5,-1.0,-1.5,0.5,0.25
2019-06-07 02:02:00+00:00,2019-06-07 02:03:00+00:00,SHORT,1,7278.0,7278.75,-0.75,-1.5,-2.0,0.5,0.25
2019-06-07 02:13:00+00:00,2019-06-07 02:14:00+00:00,SHORT,1,7280.5,7280.0,0.5,1.0,0.5,0.5,0.25
2019-06-07 02:39:00+00:00,2019-06-07 02:40:00+00:00,SHORT,1,7286.5,7288.75,-2.25,-4.5,-5.0,0.5,0.25
2019-06-07 02:41:00+00:00,2019-06-07 02:43:00+00:00,SHORT,1,7288.5,7289.25,-0.75,-1.5,-2.0,0.5,0.25
2019-06-07 02:44:00+00:00,2019-06-07 02:46:00+00:00,SHORT,1,7313.75,7291.25,22.5,45.0,44.5,0.5,0.25
2019-06-07 04:25:00+00:00,2019-06-07 04:26:00+00:00,SHORT,1,7291.25,7292.25,-1.0,-2.0,-2.5,0.5,0.25
2019-06-07 06:05:00+00:00,2019-06-07 06:06:00+00:00,SHORT,1,7290.25,7290.25,-0.0,-0.0,-0.5,0.5,0.25
2019-06-07 06:49:00+00:00,2019-06-07 06:50:00+00:00,LONG,1,7284.0,7283.75,-0.25,-0.5,-1.0,0.5,0.25
2019-06-07 07:07:00+00:00,2019-06-07 07:08:00+00:00,SHORT,1,7290.75,7290.25,0.5,1.0,0.5,0.5,0.25
2019-06-07 07:11:00+00:00,2019-06-07 07:17:00+00:00,SHORT,1,7295.5,7296.0,-0.5,-1.0,-1.5,0.5,0.25
2019-06-07 08:09:00+00:00,2019-06-07 08:10:00+00:00,SHORT,1,7307.0,7311.0,-4.0,-8.0,-8.5,0.5,0.25
2019-06-07 08:49:00+00:00,2019-06-07 08:50:00+00:00,SHORT,1,7310.75,7309.75,1.0,2.0,1.5,0.5,0.25
2019-06-07 10:30:00+00:00,2019-06-07 10:31:00+00:00,SHORT,1,7315.5,7316.25,-0.75,-1.5,-2.0,0.5,0.25
2019-06-07 11:06:00+00:00,2019-06-07 11:07:00+00:00,SHORT,1,7318.75,7318.75,-0.0,-0.0,-0.5,0.5,0.25
2019-06-07 12:25:00+00:00,2019-06-07 12:26:00+00:00,SHORT,1,7306.25,7305.25,1.0,2.0,1.5,0.5,0.25
2019-06-07 12:51:00+00:00,2019-06-07 12:52:00+00:00,SHORT,1,7317.25,7347.5,-30.25,-60.5,-61.0,0.5,0.25
2019-06-07 13:31:00+00:00,2019-06-07 13:33:00+00:00,SHORT,1,7341.5,7317.0,24.5,49.0,48.5,0.5,0.25
2019-06-07 13:37:00+00:00,2019-06-07 13:38:00+00:00,SHORT,1,7340.75,7345.5,-4.75,-9.5,-10.0,0.5,0.25
